provider,model,id,type,field,is_checkpoint,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error
anthropic,claude-sonnet-4-5-20250929,bandpass_response_010,bandpass_response,cp_f1_3db_hz,True,350.0,393.5,43.5,0.11054637865311309,0.0,0.08,False,6.843430995941162,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_010,bandpass_response,cp_f2_3db_hz,True,460.0,480.4,20.399999999999977,0.04246461282264775,0.0,0.08,True,6.843430995941162,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_010,bandpass_response,cp_q_factor,True,3.636,5.0,1.3639999999999999,0.2728,0.25,0.12,False,6.843430995941162,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_012,bandpass_response,resonance_hz,False,1000.0,1050.9,50.90000000000009,0.04843467504044161,0.0,0.05,True,3.763378858566284,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_012,bandpass_response,bandwidth_hz,False,615.0,700.6,85.60000000000002,0.12218098772480733,0.0,0.08,False,3.763378858566284,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_012,bandpass_response,cp_f1_3db_hz,True,692.0,757.4,65.39999999999998,0.08634803274359648,0.0,0.08,False,3.763378858566284,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_012,bandpass_response,cp_f2_3db_hz,True,1307.0,1458.0,151.0,0.10356652949245541,0.0,0.08,False,3.763378858566284,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_012,bandpass_response,cp_q_factor,True,1.63,1.5,0.1299999999999999,0.0866666666666666,0.25,0.12,True,3.763378858566284,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_015,bandpass_response,resonance_hz,False,1000.0,817.4,182.60000000000002,0.22339124051871792,0.0,0.05,False,4.072468996047974,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_015,bandpass_response,bandwidth_hz,False,615.0,272.5,342.5,1.2568807339449541,0.0,0.08,False,4.072468996047974,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_015,bandpass_response,cp_f1_3db_hz,True,690.0,692.4,2.3999999999999773,0.003466204506065825,0.0,0.08,True,4.072468996047974,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_015,bandpass_response,cp_f2_3db_hz,True,1305.0,964.9,340.1,0.3524717587314748,0.0,0.08,False,4.072468996047974,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_015,bandpass_response,cp_q_factor,True,1.63,3.0,1.37,0.4566666666666667,0.25,0.12,False,4.072468996047974,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_011,bandpass_response,resonance_hz,False,500.0,603.7,103.70000000000005,0.17177405996355813,0.0,0.05,False,7.039434194564819,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_011,bandpass_response,bandwidth_hz,False,350.0,201.2,148.8,0.7395626242544733,0.0,0.08,False,7.039434194564819,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_011,bandpass_response,cp_f1_3db_hz,True,350.0,511.4,161.39999999999998,0.31560422369964797,0.0,0.08,False,7.039434194564819,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_011,bandpass_response,cp_f2_3db_hz,True,700.0,712.6,12.600000000000023,0.0176817288801572,0.0,0.08,True,7.039434194564819,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_011,bandpass_response,cp_q_factor,True,1.43,3.0,1.57,0.5233333333333333,0.25,0.12,False,7.039434194564819,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_014,bandpass_response,resonance_hz,False,500.0,574.2,74.20000000000005,0.1292232671543017,0.0,0.05,False,6.9824912548065186,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_014,bandpass_response,bandwidth_hz,False,350.0,114.8,235.2,2.048780487804878,0.0,0.08,False,6.9824912548065186,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_014,bandpass_response,cp_f1_3db_hz,True,350.0,519.6,169.60000000000002,0.32640492686682065,0.0,0.08,False,6.9824912548065186,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_014,bandpass_response,cp_f2_3db_hz,True,700.0,634.5,65.5,0.10323089046493301,0.0,0.08,False,6.9824912548065186,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_014,bandpass_response,cp_q_factor,True,1.43,5.0,3.5700000000000003,0.7140000000000001,0.25,0.12,False,6.9824912548065186,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_013,bandpass_response,resonance_hz,False,1000.0,868.4,131.60000000000002,0.15154306771073242,0.0,0.05,False,7.310189247131348,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_013,bandpass_response,bandwidth_hz,False,1010.0,289.5,720.5,2.488773747841105,0.0,0.08,False,7.310189247131348,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_013,bandpass_response,cp_f1_3db_hz,True,615.0,735.6,120.60000000000002,0.16394779771615012,0.0,0.08,False,7.310189247131348,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_013,bandpass_response,cp_f2_3db_hz,True,1625.0,1025.1,599.9000000000001,0.5852111989074238,0.0,0.08,False,7.310189247131348,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_013,bandpass_response,cp_q_factor,True,0.99,3.0,2.01,0.6699999999999999,0.25,0.12,False,7.310189247131348,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_017,bandpass_response,resonance_hz,False,40.0,37.6,2.3999999999999986,0.0638297872340425,0.0,0.05,False,7.010411024093628,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_017,bandpass_response,bandwidth_hz,False,18.0,3.8,14.2,3.736842105263158,0.0,0.08,False,7.010411024093628,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_017,bandpass_response,cp_f1_3db_hz,True,32.0,35.8,3.799999999999997,0.10614525139664797,0.0,0.08,False,7.010411024093628,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_017,bandpass_response,cp_f2_3db_hz,True,50.0,39.5,10.5,0.26582278481012656,0.0,0.08,False,7.010411024093628,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_017,bandpass_response,cp_q_factor,True,2.22,10.0,7.779999999999999,0.7779999999999999,0.25,0.12,False,7.010411024093628,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_016,bandpass_response,resonance_hz,False,160.0,201.8,41.80000000000001,0.20713577799801788,0.0,0.05,False,7.275323867797852,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_016,bandpass_response,bandwidth_hz,False,150.0,134.5,15.5,0.11524163568773234,0.0,0.08,False,7.275323867797852,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_016,bandpass_response,cp_f1_3db_hz,True,100.0,145.4,45.400000000000006,0.312242090784044,0.0,0.08,False,7.275323867797852,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_016,bandpass_response,cp_f2_3db_hz,True,250.0,280.0,30.0,0.10714285714285714,0.0,0.08,False,7.275323867797852,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_016,bandpass_response,cp_q_factor,True,1.067,1.5,0.43300000000000005,0.2886666666666667,0.25,0.12,False,7.275323867797852,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_018,bandpass_response,resonance_hz,False,40.0,32.4,7.600000000000001,0.23456790123456794,0.0,0.05,False,7.07578706741333,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_018,bandpass_response,bandwidth_hz,False,40.0,6.5,33.5,5.153846153846154,0.0,0.08,False,7.07578706741333,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_018,bandpass_response,cp_f1_3db_hz,True,25.0,29.3,4.300000000000001,0.1467576791808874,0.0,0.08,False,7.07578706741333,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_018,bandpass_response,cp_f2_3db_hz,True,65.0,35.8,29.200000000000003,0.8156424581005588,0.0,0.08,False,7.07578706741333,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_018,bandpass_response,cp_q_factor,True,1.0,5.0,4.0,0.8,0.25,0.12,False,7.07578706741333,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_019,bandpass_response,resonance_hz,False,200.0,226.3,26.30000000000001,0.11621741051701286,0.0,0.05,False,7.409981966018677,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_019,bandpass_response,bandwidth_hz,False,145.0,45.3,99.7,2.200883002207506,0.0,0.08,False,7.409981966018677,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_019,bandpass_response,cp_f1_3db_hz,True,140.0,204.8,64.80000000000001,0.31640625000000006,0.0,0.08,False,7.409981966018677,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_019,bandpass_response,cp_f2_3db_hz,True,285.0,250.1,34.900000000000006,0.1395441823270692,0.0,0.08,False,7.409981966018677,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_019,bandpass_response,cp_q_factor,True,1.38,5.0,3.62,0.724,0.25,0.12,False,7.409981966018677,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_022,bandpass_response,resonance_hz,False,50.0,41.8,8.200000000000003,0.19617224880382783,0.0,0.05,False,6.559311151504517,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_022,bandpass_response,bandwidth_hz,False,75.0,20.9,54.1,2.5885167464114835,0.0,0.08,False,6.559311151504517,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_022,bandpass_response,cp_f1_3db_hz,True,25.0,32.6,7.600000000000001,0.23312883435582826,0.0,0.08,False,6.559311151504517,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_022,bandpass_response,cp_f2_3db_hz,True,100.0,53.5,46.5,0.8691588785046729,0.0,0.08,False,6.559311151504517,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_022,bandpass_response,cp_q_factor,True,0.667,2.0,1.333,0.6665,0.25,0.12,False,6.559311151504517,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_020,bandpass_response,resonance_hz,False,20.0,23.9,3.8999999999999986,0.16317991631799159,0.0,0.05,False,7.43105411529541,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_020,bandpass_response,bandwidth_hz,False,18.0,8.0,10.0,1.25,0.0,0.08,False,7.43105411529541,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_020,bandpass_response,cp_f1_3db_hz,True,13.0,20.2,7.199999999999999,0.3564356435643564,0.0,0.08,False,7.43105411529541,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_020,bandpass_response,cp_f2_3db_hz,True,31.0,28.2,2.8000000000000007,0.099290780141844,0.0,0.08,False,7.43105411529541,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_020,bandpass_response,cp_q_factor,True,1.11,3.0,1.89,0.63,0.25,0.12,False,7.43105411529541,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_021,bandpass_response,resonance_hz,False,500.0,427.5,72.5,0.1695906432748538,0.0,0.05,False,7.537957668304443,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_021,bandpass_response,bandwidth_hz,False,225.0,53.4,171.6,3.2134831460674156,0.0,0.08,False,7.537957668304443,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_021,bandpass_response,cp_f1_3db_hz,True,400.0,401.6,1.6000000000000227,0.003984063745019977,0.0,0.08,True,7.537957668304443,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_021,bandpass_response,cp_f2_3db_hz,True,625.0,455.1,169.89999999999998,0.3733245440562513,0.0,0.08,False,7.537957668304443,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_021,bandpass_response,cp_q_factor,True,2.22,8.0,5.779999999999999,0.7224999999999999,0.25,0.12,False,7.537957668304443,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_029,bandpass_response,resonance_hz,False,400.0,478.0,78.0,0.16317991631799164,0.0,0.05,False,4.096055746078491,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_029,bandpass_response,bandwidth_hz,False,230.0,239.0,9.0,0.03765690376569038,0.0,0.08,True,4.096055746078491,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_029,bandpass_response,cp_f1_3db_hz,True,285.0,373.2,88.19999999999999,0.2363344051446945,0.0,0.08,False,4.096055746078491,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_029,bandpass_response,cp_f2_3db_hz,True,515.0,612.2,97.20000000000005,0.1587716432538387,0.0,0.08,False,4.096055746078491,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_029,bandpass_response,cp_q_factor,True,1.74,2.0,0.26,0.13,0.25,0.12,False,4.096055746078491,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_023,bandpass_response,resonance_hz,False,50.0,57.4,7.399999999999999,0.12891986062717767,0.0,0.05,False,7.065693140029907,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_023,bandpass_response,bandwidth_hz,False,22.0,19.1,2.8999999999999986,0.1518324607329842,0.0,0.08,False,7.065693140029907,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_023,bandpass_response,cp_f1_3db_hz,True,40.0,48.6,8.600000000000001,0.1769547325102881,0.0,0.08,False,7.065693140029907,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_023,bandpass_response,cp_f2_3db_hz,True,62.0,67.8,5.799999999999997,0.08554572271386426,0.0,0.08,False,7.065693140029907,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_023,bandpass_response,cp_q_factor,True,2.27,3.0,0.73,0.24333333333333332,0.25,0.12,False,7.065693140029907,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_024,bandpass_response,resonance_hz,False,20.0,18.1,1.8999999999999986,0.10497237569060765,0.0,0.05,False,7.3938610553741455,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_024,bandpass_response,bandwidth_hz,False,14.0,2.3,11.7,5.086956521739131,0.0,0.08,False,7.3938610553741455,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_024,bandpass_response,cp_f1_3db_hz,True,14.0,17.0,3.0,0.17647058823529413,0.0,0.08,False,7.3938610553741455,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_024,bandpass_response,cp_f2_3db_hz,True,28.0,19.3,8.7,0.4507772020725388,0.0,0.08,False,7.3938610553741455,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_024,bandpass_response,cp_q_factor,True,1.43,8.0,6.57,0.82125,0.25,0.12,False,7.3938610553741455,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_000,bode_magnitude,dc_gain_db,False,20.0,20.0,0.0,0.0,0.5,0.03,True,3.6830029487609863,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_000,bode_magnitude,cutoff_hz,False,40.0,50.0,10.0,0.2,5.0,0.05,False,3.6830029487609863,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_000,bode_magnitude,cp_mag_at_fc_db,True,17.0,17.0,0.0,0.0,0.8,0.05,True,3.6830029487609863,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_000,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,3.6830029487609863,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_001,bode_magnitude,dc_gain_db,False,0.0,0.0,0.0,0.0,0.5,0.03,True,3.493922233581543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_001,bode_magnitude,cutoff_hz,False,400.0,500.0,100.0,0.2,5.0,0.05,False,3.493922233581543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_001,bode_magnitude,cp_mag_at_fc_db,True,-3.0,-3.0,0.0,0.0,0.8,0.05,True,3.493922233581543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_001,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,3.493922233581543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_002,bode_magnitude,dc_gain_db,False,-20.0,-20.0,0.0,0.0,0.5,0.03,True,3.533228874206543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_002,bode_magnitude,cutoff_hz,False,159.0,200.0,41.0,0.205,5.0,0.05,False,3.533228874206543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_002,bode_magnitude,cp_mag_at_fc_db,True,-23.0,-23.0,0.0,0.0,0.8,0.05,True,3.533228874206543,
anthropic,claude-sonnet-4-5-20250929,bode_magnitude_002,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,3.533228874206543,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_025,bandpass_response,resonance_hz,False,20.0,17.0,3.0,0.17647058823529413,0.0,0.05,False,7.600852012634277,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_025,bandpass_response,bandwidth_hz,False,30.0,5.7,24.3,4.2631578947368425,0.0,0.08,False,7.600852012634277,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_025,bandpass_response,cp_f1_3db_hz,True,10.0,14.4,4.4,0.3055555555555556,0.0,0.08,False,7.600852012634277,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_025,bandpass_response,cp_f2_3db_hz,True,40.0,20.1,19.9,0.9900497512437809,0.0,0.08,False,7.600852012634277,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_025,bandpass_response,cp_q_factor,True,0.667,3.0,2.333,0.7776666666666667,0.25,0.12,False,7.600852012634277,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_028,bandpass_response,resonance_hz,False,500.0,402.1,97.89999999999998,0.2434717731907485,0.0,0.05,False,7.185220956802368,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_028,bandpass_response,bandwidth_hz,False,225.0,40.2,184.8,4.597014925373134,0.0,0.08,False,7.185220956802368,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_028,bandpass_response,cp_f1_3db_hz,True,400.0,382.5,17.5,0.0457516339869281,0.0,0.08,True,7.185220956802368,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_028,bandpass_response,cp_f2_3db_hz,True,625.0,422.7,202.3,0.4785900165602082,0.0,0.08,False,7.185220956802368,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_028,bandpass_response,cp_q_factor,True,2.22,10.0,7.779999999999999,0.7779999999999999,0.25,0.12,False,7.185220956802368,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_027,bandpass_response,resonance_hz,False,500.0,556.3,56.299999999999955,0.10120438612259565,0.0,0.05,False,7.936528205871582,
anthropic,claude-sonnet-4-5-20250929,bandpass_response_027,bandpass_response,bandwidth_hz,False,550.0,370.9,179.10000000000002,0.4828794823402535,0.0,0.08,False,7.936528205871582,
