provider,model,id,type,field,is_checkpoint,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error
openai,gpt-4.1,bandpass_response_003,bandpass_response,cp_q_factor,True,1.2,10.0,8.8,0.8800000000000001,0.25,0.12,False,4.038299083709717,
openai,gpt-4.1,bandpass_response_007,bandpass_response,resonance_hz,False,1000.0,577.6,422.4,0.7313019390581716,0.0,0.05,False,4.038138151168823,
openai,gpt-4.1,bandpass_response_007,bandpass_response,bandwidth_hz,False,1200.0,288.8,911.2,3.155124653739612,0.0,0.08,False,4.038138151168823,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f1_3db_hz,True,600.0,451.0,149.0,0.3303769401330377,0.0,0.08,False,4.038138151168823,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_f2_3db_hz,True,1800.0,739.8,1060.2,1.4330900243309004,0.0,0.08,False,4.038138151168823,
openai,gpt-4.1,bandpass_response_007,bandpass_response,cp_q_factor,True,0.83,2.0,1.17,0.585,0.25,0.12,False,4.038138151168823,
openai,gpt-4.1,bandpass_response_005,bandpass_response,resonance_hz,False,25.0,25.0,0.0,0.0,0.0,0.05,True,4.050838232040405,
openai,gpt-4.1,bandpass_response_005,bandpass_response,bandwidth_hz,False,10.0,2.5,7.5,3.0,0.0,0.08,False,4.050838232040405,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f1_3db_hz,True,20.0,23.8,3.8000000000000007,0.1596638655462185,0.0,0.08,False,4.050838232040405,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_f2_3db_hz,True,30.0,26.3,3.6999999999999993,0.14068441064638781,0.0,0.08,False,4.050838232040405,
openai,gpt-4.1,bandpass_response_005,bandpass_response,cp_q_factor,True,2.5,10.0,7.5,0.75,0.25,0.12,False,4.050838232040405,
openai,gpt-4.1,bandpass_response_008,bandpass_response,resonance_hz,False,300.0,238.1,61.900000000000006,0.25997480050398997,0.0,0.05,False,4.061057806015015,
openai,gpt-4.1,bandpass_response_008,bandpass_response,bandwidth_hz,False,200.0,47.6,152.4,3.2016806722689077,0.0,0.08,False,4.061057806015015,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f1_3db_hz,True,200.0,215.5,15.5,0.07192575406032482,0.0,0.08,True,4.061057806015015,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_f2_3db_hz,True,400.0,263.1,136.89999999999998,0.5203344735841884,0.0,0.08,False,4.061057806015015,
openai,gpt-4.1,bandpass_response_008,bandpass_response,cp_q_factor,True,1.5,5.0,3.5,0.7,0.25,0.12,False,4.061057806015015,
openai,gpt-4.1,bandpass_response_002,bandpass_response,resonance_hz,False,70.0,68.3,1.7000000000000028,0.024890190336749676,0.0,0.05,True,4.307113170623779,
openai,gpt-4.1,bandpass_response_002,bandpass_response,bandwidth_hz,False,20.0,8.5,11.5,1.3529411764705883,0.0,0.08,False,4.307113170623779,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f1_3db_hz,True,60.0,64.2,4.200000000000003,0.06542056074766359,0.0,0.08,True,4.307113170623779,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_f2_3db_hz,True,80.0,72.7,7.299999999999997,0.10041265474552953,0.0,0.08,False,4.307113170623779,
openai,gpt-4.1,bandpass_response_002,bandpass_response,cp_q_factor,True,3.5,8.0,4.5,0.5625,0.25,0.12,False,4.307113170623779,
openai,gpt-4.1,bandpass_response_017,bandpass_response,resonance_hz,False,32.0,37.6,5.600000000000001,0.14893617021276598,0.0,0.05,False,2.310697078704834,
openai,gpt-4.1,bandpass_response_017,bandpass_response,bandwidth_hz,False,18.0,3.8,14.2,3.736842105263158,0.0,0.08,False,2.310697078704834,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_f1_3db_hz,True,23.0,35.8,12.799999999999997,0.35754189944134074,0.0,0.08,False,2.310697078704834,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_f2_3db_hz,True,41.0,39.5,1.5,0.0379746835443038,0.0,0.08,True,2.310697078704834,
openai,gpt-4.1,bandpass_response_017,bandpass_response,cp_q_factor,True,1.8,10.0,8.2,0.82,0.25,0.12,False,2.310697078704834,
openai,gpt-4.1,bandpass_response_012,bandpass_response,resonance_hz,False,1000.0,1050.9,50.90000000000009,0.04843467504044161,0.0,0.05,True,2.324553966522217,
openai,gpt-4.1,bandpass_response_012,bandpass_response,bandwidth_hz,False,800.0,700.6,99.39999999999998,0.14187838995147012,0.0,0.08,False,2.324553966522217,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f1_3db_hz,True,600.0,757.4,157.39999999999998,0.20781621336149986,0.0,0.08,False,2.324553966522217,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_f2_3db_hz,True,1400.0,1458.0,58.0,0.039780521262002745,0.0,0.08,True,2.324553966522217,
openai,gpt-4.1,bandpass_response_012,bandpass_response,cp_q_factor,True,1.25,1.5,0.25,0.16666666666666666,0.25,0.12,True,2.324553966522217,
openai,gpt-4.1,bandpass_response_019,bandpass_response,resonance_hz,False,250.0,226.3,23.69999999999999,0.10472823685373392,0.0,0.05,False,2.0698843002319336,
openai,gpt-4.1,bandpass_response_019,bandpass_response,bandwidth_hz,False,100.0,45.3,54.7,1.207505518763797,0.0,0.08,False,2.0698843002319336,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_f1_3db_hz,True,200.0,204.8,4.800000000000011,0.023437500000000056,0.0,0.08,True,2.0698843002319336,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_f2_3db_hz,True,300.0,250.1,49.900000000000006,0.19952019192323073,0.0,0.08,False,2.0698843002319336,
openai,gpt-4.1,bandpass_response_019,bandpass_response,cp_q_factor,True,2.5,5.0,2.5,0.5,0.25,0.12,False,2.0698843002319336,
openai,gpt-4.1,bandpass_response_018,bandpass_response,resonance_hz,False,30.0,32.4,2.3999999999999986,0.07407407407407403,0.0,0.05,False,2.3551950454711914,
openai,gpt-4.1,bandpass_response_018,bandpass_response,bandwidth_hz,False,40.0,6.5,33.5,5.153846153846154,0.0,0.08,False,2.3551950454711914,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_f1_3db_hz,True,15.0,29.3,14.3,0.4880546075085324,0.0,0.08,False,2.3551950454711914,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_f2_3db_hz,True,55.0,35.8,19.200000000000003,0.5363128491620113,0.0,0.08,False,2.3551950454711914,
openai,gpt-4.1,bandpass_response_018,bandpass_response,cp_q_factor,True,0.75,5.0,4.25,0.85,0.25,0.12,False,2.3551950454711914,
openai,gpt-4.1,bandpass_response_014,bandpass_response,resonance_hz,False,1000.0,574.2,425.79999999999995,0.7415534656913966,0.0,0.05,False,2.403878927230835,
openai,gpt-4.1,bandpass_response_014,bandpass_response,bandwidth_hz,False,400.0,114.8,285.2,2.484320557491289,0.0,0.08,False,2.403878927230835,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f1_3db_hz,True,800.0,519.6,280.4,0.5396458814472671,0.0,0.08,False,2.403878927230835,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_f2_3db_hz,True,1200.0,634.5,565.5,0.8912529550827423,0.0,0.08,False,2.403878927230835,
openai,gpt-4.1,bandpass_response_014,bandpass_response,cp_q_factor,True,2.5,5.0,2.5,0.5,0.25,0.12,False,2.403878927230835,
openai,gpt-4.1,bandpass_response_013,bandpass_response,resonance_hz,False,1000.0,868.4,131.60000000000002,0.15154306771073242,0.0,0.05,False,2.5964667797088623,
openai,gpt-4.1,bandpass_response_013,bandpass_response,bandwidth_hz,False,1200.0,289.5,910.5,3.145077720207254,0.0,0.08,False,2.5964667797088623,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f1_3db_hz,True,600.0,735.6,135.60000000000002,0.1843393148450245,0.0,0.08,False,2.5964667797088623,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_f2_3db_hz,True,1800.0,1025.1,774.9000000000001,0.755926251097454,0.0,0.08,False,2.5964667797088623,
openai,gpt-4.1,bandpass_response_013,bandpass_response,cp_q_factor,True,0.83,3.0,2.17,0.7233333333333333,0.25,0.12,False,2.5964667797088623,
openai,gpt-4.1,bandpass_response_015,bandpass_response,resonance_hz,False,1000.0,817.4,182.60000000000002,0.22339124051871792,0.0,0.05,False,2.6923441886901855,
openai,gpt-4.1,bandpass_response_015,bandpass_response,bandwidth_hz,False,1200.0,272.5,927.5,3.403669724770642,0.0,0.08,False,2.6923441886901855,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_f1_3db_hz,True,600.0,692.4,92.39999999999998,0.1334488734835355,0.0,0.08,False,2.6923441886901855,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_f2_3db_hz,True,1800.0,964.9,835.1,0.8654782879054824,0.0,0.08,False,2.6923441886901855,
openai,gpt-4.1,bandpass_response_015,bandpass_response,cp_q_factor,True,0.83,3.0,2.17,0.7233333333333333,0.25,0.12,False,2.6923441886901855,
openai,gpt-4.1,bandpass_response_016,bandpass_response,resonance_hz,False,200.0,201.8,1.8000000000000114,0.008919722497522355,0.0,0.05,True,2.957864284515381,
openai,gpt-4.1,bandpass_response_016,bandpass_response,bandwidth_hz,False,160.0,134.5,25.5,0.1895910780669145,0.0,0.08,False,2.957864284515381,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_f1_3db_hz,True,120.0,145.4,25.400000000000006,0.17469050894085286,0.0,0.08,False,2.957864284515381,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_f2_3db_hz,True,280.0,280.0,0.0,0.0,0.0,0.08,True,2.957864284515381,
openai,gpt-4.1,bandpass_response_016,bandpass_response,cp_q_factor,True,1.25,1.5,0.25,0.16666666666666666,0.25,0.12,True,2.957864284515381,
openai,gpt-4.1,bandpass_response_010,bandpass_response,resonance_hz,False,500.0,434.8,65.19999999999999,0.14995400183992638,0.0,0.05,False,2.9944190979003906,
openai,gpt-4.1,bandpass_response_010,bandpass_response,bandwidth_hz,False,400.0,87.0,313.0,3.5977011494252875,0.0,0.08,False,2.9944190979003906,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f1_3db_hz,True,300.0,393.5,93.5,0.23761118170266837,0.0,0.08,False,2.9944190979003906,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_f2_3db_hz,True,700.0,480.4,219.60000000000002,0.4571190674437969,0.0,0.08,False,2.9944190979003906,
openai,gpt-4.1,bandpass_response_010,bandpass_response,cp_q_factor,True,1.25,5.0,3.75,0.75,0.25,0.12,False,2.9944190979003906,
openai,gpt-4.1,bandpass_response_011,bandpass_response,resonance_hz,False,1000.0,603.7,396.29999999999995,0.6564518800728838,0.0,0.05,False,3.3010060787200928,
openai,gpt-4.1,bandpass_response_011,bandpass_response,bandwidth_hz,False,700.0,201.2,498.8,2.4791252485089466,0.0,0.08,False,3.3010060787200928,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f1_3db_hz,True,650.0,511.4,138.60000000000002,0.27102072741493943,0.0,0.08,False,3.3010060787200928,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_f2_3db_hz,True,1350.0,712.6,637.4,0.8944709514454111,0.0,0.08,False,3.3010060787200928,
openai,gpt-4.1,bandpass_response_011,bandpass_response,cp_q_factor,True,1.4,3.0,1.6,0.5333333333333333,0.25,0.12,False,3.3010060787200928,
openai,gpt-4.1,bandpass_response_024,bandpass_response,resonance_hz,False,20.0,18.1,1.8999999999999986,0.10497237569060765,0.0,0.05,False,1.5562810897827148,
openai,gpt-4.1,bandpass_response_024,bandpass_response,bandwidth_hz,False,8.0,2.3,5.7,2.4782608695652177,0.0,0.08,False,1.5562810897827148,
openai,gpt-4.1,bandpass_response_024,bandpass_response,cp_f1_3db_hz,True,16.0,17.0,1.0,0.058823529411764705,0.0,0.08,True,1.5562810897827148,
openai,gpt-4.1,bandpass_response_024,bandpass_response,cp_f2_3db_hz,True,24.0,19.3,4.699999999999999,0.24352331606217612,0.0,0.08,False,1.5562810897827148,
openai,gpt-4.1,bandpass_response_024,bandpass_response,cp_q_factor,True,2.5,8.0,5.5,0.6875,0.25,0.12,False,1.5562810897827148,
openai,gpt-4.1,bandpass_response_023,bandpass_response,resonance_hz,False,50.0,57.4,7.399999999999999,0.12891986062717767,0.0,0.05,False,1.6967418193817139,
openai,gpt-4.1,bandpass_response_023,bandpass_response,bandwidth_hz,False,30.0,19.1,10.899999999999999,0.5706806282722512,0.0,0.08,False,1.6967418193817139,
openai,gpt-4.1,bandpass_response_023,bandpass_response,cp_f1_3db_hz,True,35.0,48.6,13.600000000000001,0.27983539094650206,0.0,0.08,False,1.6967418193817139,
openai,gpt-4.1,bandpass_response_023,bandpass_response,cp_f2_3db_hz,True,65.0,67.8,2.799999999999997,0.041297935103244796,0.0,0.08,True,1.6967418193817139,
openai,gpt-4.1,bandpass_response_023,bandpass_response,cp_q_factor,True,1.7,3.0,1.3,0.43333333333333335,0.25,0.12,False,1.6967418193817139,
openai,gpt-4.1,bandpass_response_026,bandpass_response,resonance_hz,False,200.0,163.4,36.599999999999994,0.22399020807833533,0.0,0.05,False,1.4007480144500732,
openai,gpt-4.1,bandpass_response_026,bandpass_response,bandwidth_hz,False,160.0,81.7,78.3,0.9583843329253365,0.0,0.08,False,1.4007480144500732,
openai,gpt-4.1,bandpass_response_026,bandpass_response,cp_f1_3db_hz,True,120.0,127.6,7.599999999999994,0.059561128526645725,0.0,0.08,True,1.4007480144500732,
openai,gpt-4.1,bandpass_response_026,bandpass_response,cp_f2_3db_hz,True,280.0,209.3,70.69999999999999,0.33779264214046817,0.0,0.08,False,1.4007480144500732,
openai,gpt-4.1,bandpass_response_026,bandpass_response,cp_q_factor,True,1.25,2.0,0.75,0.375,0.25,0.12,False,1.4007480144500732,
openai,gpt-4.1,bandpass_response_021,bandpass_response,resonance_hz,False,500.0,427.5,72.5,0.1695906432748538,0.0,0.05,False,1.8770012855529785,
openai,gpt-4.1,bandpass_response_021,bandpass_response,bandwidth_hz,False,200.0,53.4,146.6,2.745318352059925,0.0,0.08,False,1.8770012855529785,
openai,gpt-4.1,bandpass_response_021,bandpass_response,cp_f1_3db_hz,True,400.0,401.6,1.6000000000000227,0.003984063745019977,0.0,0.08,True,1.8770012855529785,
openai,gpt-4.1,bandpass_response_021,bandpass_response,cp_f2_3db_hz,True,600.0,455.1,144.89999999999998,0.31839156229400123,0.0,0.08,False,1.8770012855529785,
openai,gpt-4.1,bandpass_response_021,bandpass_response,cp_q_factor,True,2.5,8.0,5.5,0.6875,0.25,0.12,False,1.8770012855529785,
openai,gpt-4.1,bandpass_response_020,bandpass_response,resonance_hz,False,25.0,23.9,1.1000000000000014,0.046025104602510525,0.0,0.05,True,1.9862987995147705,
openai,gpt-4.1,bandpass_response_020,bandpass_response,bandwidth_hz,False,20.0,8.0,12.0,1.5,0.0,0.08,False,1.9862987995147705,
openai,gpt-4.1,bandpass_response_020,bandpass_response,cp_f1_3db_hz,True,17.0,20.2,3.1999999999999993,0.1584158415841584,0.0,0.08,False,1.9862987995147705,
openai,gpt-4.1,bandpass_response_020,bandpass_response,cp_f2_3db_hz,True,37.0,28.2,8.8,0.3120567375886525,0.0,0.08,False,1.9862987995147705,
openai,gpt-4.1,bandpass_response_020,bandpass_response,cp_q_factor,True,1.25,3.0,1.75,0.5833333333333334,0.25,0.12,False,1.9862987995147705,
openai,gpt-4.1,bandpass_response_022,bandpass_response,resonance_hz,False,50.0,41.8,8.200000000000003,0.19617224880382783,0.0,0.05,False,1.9777071475982666,
openai,gpt-4.1,bandpass_response_022,bandpass_response,bandwidth_hz,False,70.0,20.9,49.1,2.349282296650718,0.0,0.08,False,1.9777071475982666,
openai,gpt-4.1,bandpass_response_022,bandpass_response,cp_f1_3db_hz,True,25.0,32.6,7.600000000000001,0.23312883435582826,0.0,0.08,False,1.9777071475982666,
openai,gpt-4.1,bandpass_response_022,bandpass_response,cp_f2_3db_hz,True,95.0,53.5,41.5,0.7757009345794392,0.0,0.08,False,1.9777071475982666,
openai,gpt-4.1,bandpass_response_022,bandpass_response,cp_q_factor,True,0.71,2.0,1.29,0.645,0.25,0.12,False,1.9777071475982666,
openai,gpt-4.1,bandpass_response_028,bandpass_response,resonance_hz,False,500.0,402.1,97.89999999999998,0.2434717731907485,0.0,0.05,False,1.4653549194335938,
openai,gpt-4.1,bandpass_response_028,bandpass_response,bandwidth_hz,False,200.0,40.2,159.8,3.9751243781094527,0.0,0.08,False,1.4653549194335938,
openai,gpt-4.1,bandpass_response_028,bandpass_response,cp_f1_3db_hz,True,400.0,382.5,17.5,0.0457516339869281,0.0,0.08,True,1.4653549194335938,
openai,gpt-4.1,bandpass_response_028,bandpass_response,cp_f2_3db_hz,True,600.0,422.7,177.3,0.4194464158977999,0.0,0.08,False,1.4653549194335938,
openai,gpt-4.1,bandpass_response_028,bandpass_response,cp_q_factor,True,2.5,10.0,7.5,0.75,0.25,0.12,False,1.4653549194335938,
openai,gpt-4.1,bandpass_response_027,bandpass_response,resonance_hz,False,1000.0,556.3,443.70000000000005,0.7975912277548087,0.0,0.05,False,1.5292270183563232,
openai,gpt-4.1,bandpass_response_027,bandpass_response,bandwidth_hz,False,800.0,370.9,429.1,1.1569156106767324,0.0,0.08,False,1.5292270183563232,
openai,gpt-4.1,bandpass_response_027,bandpass_response,cp_f1_3db_hz,True,600.0,401.0,199.0,0.49625935162094764,0.0,0.08,False,1.5292270183563232,
openai,gpt-4.1,bandpass_response_027,bandpass_response,cp_f2_3db_hz,True,1400.0,771.8,628.2,0.8139414356050791,0.0,0.08,False,1.5292270183563232,
openai,gpt-4.1,bandpass_response_027,bandpass_response,cp_q_factor,True,1.25,1.5,0.25,0.16666666666666666,0.25,0.12,True,1.5292270183563232,
openai,gpt-4.1,bandpass_response_025,bandpass_response,resonance_hz,False,15.0,17.0,2.0,0.11764705882352941,0.0,0.05,False,2.0001847743988037,
openai,gpt-4.1,bandpass_response_025,bandpass_response,bandwidth_hz,False,24.0,5.7,18.3,3.210526315789474,0.0,0.08,False,2.0001847743988037,
openai,gpt-4.1,bandpass_response_025,bandpass_response,cp_f1_3db_hz,True,8.0,14.4,6.4,0.4444444444444445,0.0,0.08,False,2.0001847743988037,
openai,gpt-4.1,bandpass_response_025,bandpass_response,cp_f2_3db_hz,True,32.0,20.1,11.899999999999999,0.5920398009950247,0.0,0.08,False,2.0001847743988037,
openai,gpt-4.1,bandpass_response_025,bandpass_response,cp_q_factor,True,0.625,3.0,2.375,0.7916666666666666,0.25,0.12,False,2.0001847743988037,
openai,gpt-4.1,bandpass_response_029,bandpass_response,resonance_hz,False,500.0,478.0,22.0,0.04602510460251046,0.0,0.05,True,1.5617461204528809,
openai,gpt-4.1,bandpass_response_029,bandpass_response,bandwidth_hz,False,400.0,239.0,161.0,0.6736401673640168,0.0,0.08,False,1.5617461204528809,
openai,gpt-4.1,bandpass_response_029,bandpass_response,cp_f1_3db_hz,True,300.0,373.2,73.19999999999999,0.19614147909967844,0.0,0.08,False,1.5617461204528809,
openai,gpt-4.1,bandpass_response_029,bandpass_response,cp_f2_3db_hz,True,700.0,612.2,87.79999999999995,0.1434171839268212,0.0,0.08,False,1.5617461204528809,
openai,gpt-4.1,bandpass_response_029,bandpass_response,cp_q_factor,True,1.25,2.0,0.75,0.375,0.25,0.12,False,1.5617461204528809,
openai,gpt-4.1,bode_magnitude_002,bode_magnitude,dc_gain_db,False,-20.0,-20.0,0.0,0.0,0.5,0.03,True,1.3597228527069092,
openai,gpt-4.1,bode_magnitude_002,bode_magnitude,cutoff_hz,False,200.0,200.0,0.0,0.0,5.0,0.05,True,1.3597228527069092,
openai,gpt-4.1,bode_magnitude_002,bode_magnitude,cp_mag_at_fc_db,True,-23.0,-23.0,0.0,0.0,0.8,0.05,True,1.3597228527069092,
openai,gpt-4.1,bode_magnitude_002,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.3597228527069092,
openai,gpt-4.1,bode_magnitude_001,bode_magnitude,dc_gain_db,False,0.0,0.0,0.0,0.0,0.5,0.03,True,1.3995997905731201,
openai,gpt-4.1,bode_magnitude_001,bode_magnitude,cutoff_hz,False,615.0,500.0,115.0,0.23,5.0,0.05,False,1.3995997905731201,
openai,gpt-4.1,bode_magnitude_001,bode_magnitude,cp_mag_at_fc_db,True,-3.0,-3.0,0.0,0.0,0.8,0.05,True,1.3995997905731201,
openai,gpt-4.1,bode_magnitude_001,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.3995997905731201,
openai,gpt-4.1,bode_magnitude_003,bode_magnitude,dc_gain_db,False,-20.0,-20.0,0.0,0.0,0.5,0.03,True,1.2788031101226807,
openai,gpt-4.1,bode_magnitude_003,bode_magnitude,cutoff_hz,False,5.0,5.0,0.0,0.0,5.0,0.05,True,1.2788031101226807,
openai,gpt-4.1,bode_magnitude_003,bode_magnitude,cp_mag_at_fc_db,True,-23.0,-23.0,0.0,0.0,0.8,0.05,True,1.2788031101226807,
openai,gpt-4.1,bode_magnitude_003,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.2788031101226807,
openai,gpt-4.1,bode_magnitude_004,bode_magnitude,dc_gain_db,False,40.0,40.0,0.0,0.0,0.5,0.03,True,1.293548822402954,
openai,gpt-4.1,bode_magnitude_004,bode_magnitude,cutoff_hz,False,200.0,200.0,0.0,0.0,5.0,0.05,True,1.293548822402954,
openai,gpt-4.1,bode_magnitude_004,bode_magnitude,cp_mag_at_fc_db,True,37.0,37.0,0.0,0.0,0.8,0.05,True,1.293548822402954,
openai,gpt-4.1,bode_magnitude_004,bode_magnitude,cp_slope_db_per_decade,True,20.0,-20.0,40.0,2.0,1.5,0.1,False,1.293548822402954,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,dc_gain_db,False,-20.0,-20.0,0.0,0.0,0.5,0.03,True,1.4388399124145508,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cutoff_hz,False,5.0,5.0,0.0,0.0,5.0,0.05,True,1.4388399124145508,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cp_mag_at_fc_db,True,-23.0,-23.0,0.0,0.0,0.8,0.05,True,1.4388399124145508,
openai,gpt-4.1,bode_magnitude_005,bode_magnitude,cp_slope_db_per_decade,True,-20.0,-20.0,0.0,0.0,1.5,0.1,True,1.4388399124145508,
openai,gpt-4.1,bode_magnitude_000,bode_magnitude,dc_gain_db,False,20.0,20.0,0.0,0.0,0.5,0.03,True,1.9271700382232666,
openai,gpt-4.1,bode_magnitude_000,bode_magnitude,cutoff_hz,False,50.0,50.0,0.0,0.0,5.0,0.05,True,1.9271700382232666,
openai,gpt-4.1,bode_magnitude_000,bode_magnitude,cp_mag_at_fc_db,True,17.0,17.0,0.0,0.0,0.8,0.05,True,1.9271700382232666,
