provider,model,type,scope,field,n,pass_rate,mean_abs_err,median_abs_err,mean_rel_err,p95_abs_err,mean_latency_s
anthropic,claude-sonnet-4-5-20250929,sn_curve,checkpoint,cp_stress_at_1e3_mpa,30,1.0,0.0,0.0,0.0,0.0,5.841856400171916
anthropic,claude-sonnet-4-5-20250929,sn_curve,final,endurance_limit_mpa,30,1.0,0.6666666666666666,0.0,0.0026936026936026933,5.0,5.841856400171916
anthropic,claude-sonnet-4-5-20250929,sn_curve,final,stress_at_1e5_mpa,30,1.0,4.766666666666667,4.0,0.01518391943759546,9.649999999999991,5.841856400171916
anthropic,claude-sonnet-4-5-20250929,spectrogram,checkpoint,cp_duration_s,30,0.9666666666666667,0.031034482758620717,0.0,0.019396551724137946,0.10000000000000009,8.023695619901021
anthropic,claude-sonnet-4-5-20250929,spectrogram,final,f1_hz,30,0.8333333333333334,5.5,0.0,0.07268518518518517,22.749999999999986,8.023695619901021
anthropic,claude-sonnet-4-5-20250929,spectrogram,final,f2_hz,30,0.7,9.0,5.0,0.125,30.0,8.023695619901021
anthropic,claude-sonnet-4-5-20250929,spectrogram,final,switch_time_s,30,1.0,0.001666666666666668,0.0,0.001666666666666668,0.0,8.023695619901021
anthropic,claude-sonnet-4-5-20250929,step_response,checkpoint,cp_band_lower,30,1.0,0.0,0.0,0.0,0.0,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,checkpoint,cp_band_upper,30,1.0,0.0,0.0,0.0,0.0,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,checkpoint,cp_peak_time_s,30,0.9333333333333333,0.04733333333333333,0.03,0.08329727329686479,0.13549999999999998,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,checkpoint,cp_peak_value,30,1.0,0.007499999999999995,0.0,0.0061704025984922,0.030000000000000027,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,final,percent_overshoot,30,0.8,1.150000000000001,0.6000000000000014,0.05945090022873697,3.6000000000000014,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,final,settling_time_s,30,0.5666666666666667,0.3330000000000001,0.32499999999999996,0.2161901853288352,0.9100000000000001,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,step_response,final,steady_state,30,1.0,0.0,0.0,0.0,0.0,4.8804746468861895
anthropic,claude-sonnet-4-5-20250929,stress_strain,checkpoint,cp_uts_strain,30,0.9666666666666667,0.00034482758620689875,0.0,0.0033045977011494474,0.0029999999999999975,7.276375079154969
anthropic,claude-sonnet-4-5-20250929,stress_strain,checkpoint,cp_yield_strain,30,0.3,0.006896551724137932,0.00125,3.974548440065681,0.02305,7.276375079154969
anthropic,claude-sonnet-4-5-20250929,stress_strain,final,fracture_strain,30,0.8333333333333334,0.0072413793103448315,0.0,0.03264367816091956,0.030000000000000027,7.276375079154969
anthropic,claude-sonnet-4-5-20250929,stress_strain,final,uts_mpa,30,0.9666666666666667,1.0344827586206897,0.0,0.002523051660982695,7.999999999999989,7.276375079154969
anthropic,claude-sonnet-4-5-20250929,stress_strain,final,yield_strength_mpa,30,0.8666666666666667,8.10344827586207,0.0,0.023015873015873014,45.99999999999998,7.276375079154969
anthropic,claude-sonnet-4-5-20250929,time_waveform,checkpoint,cp_duty,11,0.18181818181818182,0.17444444444444446,0.25,0.23905723905723905,0.25,8.103072534907948
anthropic,claude-sonnet-4-5-20250929,time_waveform,checkpoint,cp_period_s,30,0.8666666666666667,0.004875,0.0,0.06160714285714286,0.014749999999999982,7.845751492182414
anthropic,claude-sonnet-4-5-20250929,time_waveform,checkpoint,cp_vmax_v,30,0.9333333333333333,0.0,0.0,0.0,0.0,7.845751492182414
anthropic,claude-sonnet-4-5-20250929,time_waveform,checkpoint,cp_vmin_v,30,0.9333333333333333,0.0,0.0,0.0,0.0,7.845751492182414
anthropic,claude-sonnet-4-5-20250929,time_waveform,final,frequency_hz,30,0.6,3.6010714285714287,0.0,0.09077232142857142,20.0,7.845751492182414
anthropic,claude-sonnet-4-5-20250929,time_waveform,final,vpp_v,30,0.9333333333333333,0.0,0.0,0.0,0.0,7.845751492182414
anthropic,claude-sonnet-4-5-20250929,torque_speed,checkpoint,cp_torque_at_speed_q_nm,30,1.0,0.051072631072631006,0.011111111111111072,0.02904651961794816,0.22797619047619033,4.296027294794718
anthropic,claude-sonnet-4-5-20250929,torque_speed,final,no_load_speed_rpm,30,1.0,11.666666666666666,0.0,0.0053439153439153435,50.0,4.296027294794718
anthropic,claude-sonnet-4-5-20250929,torque_speed,final,stall_torque_nm,30,1.0,0.0,0.0,0.0,0.0,4.296027294794718
anthropic,claude-sonnet-4-5-20250929,transfer_characteristic,checkpoint,cp_vin_at_saturation,30,0.8,0.0810344827586207,0.0,0.0443893072252391,0.33000000000000007,5.227164093653361
anthropic,claude-sonnet-4-5-20250929,transfer_characteristic,final,saturation_v,30,0.9666666666666667,0.0,0.0,0.0,0.0,5.227164093653361
anthropic,claude-sonnet-4-5-20250929,transfer_characteristic,final,small_signal_gain,30,0.5,0.5858620689655173,0.33000000000000007,0.20124137931034483,2.0,5.227164093653361
